0.354556, 13.303, 13.1773
23.0593, 1.50009, 530.231
16.1322, 10.4967, 249.752
5.60551, -1.80802, 33.2298
11.579, 4.28457, 129.789
-1.69547, 19.6295, 16.7549
-9.27494, -10.9756, 97.0002
15.9467, 20.0775, 234.221
-16.4112, 9.10312, 260.225
-5.74669, 9.24964, 23.7748
2.35643, 12.0935, 6.54073
-22.8864, 16.0039, 507.782
-15.0224, -12.2561, 237.928
16.04, 2.0387, 255.244
11.3919, -22.2077, 151.983
24.7979, 20.0591, 594.877
-15.3074, -16.0516, 250.367
2.90283, 19.4824, 11.056
-0.356761, -2.8112, 2.93848
17.2964, -19.3762, 318.54
-0.6953, 11.303, 10.8196
21.0593, -0.499911, 443.994
14.1322, 8.49666, 191.223
3.60551, -2.44325, 15.443
9.57903, 2.28457, 89.4733
-0.326628, 17.6295, 17.5228
-7.27494, -8.97564, 61.9004
13.9467, 18.0775, 176.434
-14.4112, 7.10312, 200.58
-4.64354, 7.24964, 14.3129
2.33387, 10.0935, 4.64657
-20.8864, 14.0039, 422.237
-13.0224, -10.2561, 179.838
14.04, 0.0387006, 197.084
10.4832, -20.2077, 130.104
22.7979, 18.0591, 501.685
-13.3074, -14.0516, 191.137
1.70323, 17.4824, 14.5814
-0.341552, -2.78926, 2.90591
15.2964, -17.3762, 251.355
-1.28014, 9.30302, 7.66426
19.0593, -2.49991, 365.757
12.1322, 6.49666, 140.695
1.71704, -2.96226, 5.91049
7.57903, 0.284566, 57.1572
-1.07112, 15.6295, 14.4822
-5.27494, -6.97564, 34.8006
11.9467, 16.0775, 126.647
-12.4112, 5.10312, 148.935
-3.50223, 5.24964, 7.01598
0.333869, 8.09351, 7.98205
-19.221, 12.0039, 357.441
-11.0224, -8.77655, 130.269
12.04, -1.9613, 146.924
8.48317, -18.2077, 90.1718
20.7979, 16.0591, 416.493
-11.3074, -12.0516, 139.908
0.322891, 15.4824, 15.3781
-0.330465, -2.77326, 2.88247
13.2964, -15.3762, 192.169
-0.774765, 7.30302, 6.70276
17.0593, -4.15145, 295.171
10.1322, 4.49666, 98.1656
-0.282959, -3.32226, 3.40232
5.57903, -1.71543, 32.8411
-1.05468, 13.6295, 12.5172
-3.27494, -4.97564, 15.7009
9.94674, 14.0775, 84.8601
-10.4112, 3.10312, 105.29
-1.84988, 3.24964, 0.172416
-0.239994, 6.09351, 6.03592
-17.221, 10.0039, 286.558
-9.02237, -6.77655, 88.1798
10.04, -3.64121, 104.443
6.48317, -16.2077, 58.2391
18.7979, 14.0591, 339.302
-9.30736, -10.0516, 96.6785
1.43467, 13.4824, 11.4241
-0.322383, -2.7616, 2.86553
11.2964, -13.3762, 140.984
-1.50687, 5.30302, 3.03238
15.0593, -2.15145, 228.934
8.13224, 2.49666, 63.6366
-2.27026, -1.32226, 6.47635
3.57903, 0.284566, 12.5249
-2.12748, 11.6295, 7.10333
-1.27494, -2.97564, 4.60111
7.94674, 12.0775, 51.0732
-8.41121, 1.68617, 69.0623
-0.645316, 1.79164, 1.37521
-1.04339, 4.09351, 3.00486
-15.221, 8.0039, 223.674
-7.02237, -4.77655, 54.0903
8.04003, -1.95934, 66.6015
4.48317, -14.2077, 34.3064
16.7979, 12.0591, 270.11
-7.30736, -8.05158, 61.449
1.71252, 11.4824, 8.54964
-0.706229, -1.97882, 2.47758
9.29636, -11.3762, 97.7985
-2.06304, 3.30302, 0.953114
13.0593, -0.488809, 171.034
6.13224, 1.29401, 36.3103
-0.6101, 0.503762, 0.13154
1.57903, 2.28457, 0.208785
-2.59007, 9.62951, 2.92104
-0.0901095, -0.975636, 0.983755
5.94674, 10.0775, 25.2862
-6.41121, 1.39251, 39.7111
-0.818355, 2.4891, 1.81939
-1.73509, 2.09351, 0.917012
-13.221, 6.0039, 168.79
-5.02237, -2.77655, 28.0008
6.04003, 0.0406573, 36.4413
2.48317, -12.2077, 18.3738
14.7979, 10.5165, 208.461
-5.30736, -6.05158, 34.2196
-0.287475, 9.48238, 9.39974
-1.29996, 0.0211837, 1.6687
7.29636, -9.37619, 62.6131
-2.44685, 1.30302, 4.68408
11.0593, 1.11156, 121.197
4.13224, -0.245707, 17.3211
0.600158, 1.83493, 1.47474
-0.316865, 2.429, 2.32859
-0.59007, 7.62951, 7.28132
0.710005, 0.568908, 0.0648009
3.94674, 8.07751, 7.49925
-4.41121, 1.04571, 18.4131
-1.12219, 2.2264, 0.967087
-1.50131, 0.0935135, 2.16043
-11.221, 4.0039, 121.906
-3.02237, -0.776546, 9.91129
4.04003, 1.80765, 14.5142
0.483167, -10.2077, 10.4411
12.7979, 8.51646, 155.27
-3.30736, -4.05158, 14.9902
-0.500333, 9.53519, 9.28486
-1.27358, 1.90045, 0.278432
5.29636, -7.37619, 35.4276
-0.48013, 1.06145, 0.830922
9.0593, 1.88608, 80.1848
2.13224, -0.968289, 5.51473
0.18409, 1.75611, 1.72222
0.686571, 0.428996, 0.0423836
0.0966797, 5.62951, 5.62016
1.29329, 1.69488, 0.0222856
1.94674, 6.07751, 2.28771
-2.41121, 0.646049, 5.1679
-0.915211, 0.945327, 0.107715
0.498688, 1.84865, 1.59996
-9.22096, 2.22377, 82.8024
-1.31673, 1.22345, 0.510335
2.04003, 1.58693, 2.57481
-0.659475, -8.20765, 8.64256
10.7979, 6.51646, 110.078
-1.30736, -2.05158, 3.76076
1.49967, 7.53519, 5.28619
0.726416, 2.81964, 2.29196
3.29636, -5.37619, 16.2422
1.33955, 1.79695, 0.00256719
7.0593, 2.23977, 47.5939
0.132238, -0.86031, 0.877797
-0.608402, 0.998609, 0.628456
2.15213, -0.311089, 4.94274
-1.90332, 5.7087, 2.08607
1.7185, 2.51571, 0.437535
-0.0532608, 4.07751, 4.07467
-0.411213, 1.10658, 0.937487
0.608502, 0.947595, 0.57732
2.49869, 3.14473, 3.09871
-7.22096, 0.303668, 51.8386
0.504122, 3.22345, 2.96931
0.0400333, 1.54095, 1.53935
0.519642, -6.20765, 6.47768
8.7979, 4.51646, 72.8865
0.692644, -0.288445, 0.768201
2.75404, 5.53519, 2.04952
2.41292, 1.2202, 4.60197
1.29636, -3.37619, 5.05674
2.66609, 2.33313, 4.7749
5.0593, 2.4973, 23.0992
-0.782451, 1.13969, 0.52746
1.27172, 0.498966, 1.1183
0.828969, 1.68891, 1.00172
-2.49791, 3.7087, 2.53083
1.72985, 2.62804, 0.364344
1.94674, 2.07751, 1.71229
1.58879, 2.1301, 0.394148
2.35366, 1.51769, 4.02201
0.498688, 1.44978, 1.20109
-5.22096, -0.339265, 27.5977
0.838879, 1.27567, 0.571954
-0.317473, 1.55637, 1.45558
2.45652, -4.20765, 10.2421
6.7979, 2.56486, 43.6465
2.66744, 1.71155, 5.40366
2.28013, 3.53519, 1.6638
0.412918, 1.00741, 0.836906
-0.14264, -1.37619, 1.39654
2.30222, 2.18922, 3.11102
3.0593, 2.47816, 6.88116
-0.0346701, 2.60635, 2.60515
2.26964, 0.141356, 5.0099
-0.034329, 3.24649, 3.24532
-1.37844, 3.5516, 1.6515
1.42902, 1.28362, 0.758485
2.87769, 0.221105, 8.06
2.68286, 2.76293, 4.43483
0.353657, 1.4062, 1.28113
-0.230699, 1.46857, 1.41535
-3.22096, 1.10382, 9.27078
-1.16112, -0.106705, 1.45491
-0.204783, 1.73703, 1.6951
3.20553, -2.20765, 12.4831
5.25074, 0.564862, 27.0054
0.817256, 1.40556, 0.737652
0.82701, 1.53519, 0.851247
-1.20572, 1.41002, 0.0437491
-1.01288, 0.62381, 0.402124
