-7.1967, -18.231, 70.0235
-6.07466, -20.5054, 57.4068
-1.75322, 22.9934, 19.9196
12.1716, 8.29428, 139.854
-24.606, -12.5181, 617.973
7.29586, -4.67263, 57.9023
13.1427, -23.0297, 195.76
-12.6359, -14.1094, 173.775
-13.5136, -2.90896, 185.527
-2.49252, 0.723458, 5.48918
1.0873, 6.30408, 5.12187
9.548, -3.91781, 95.0821
13.295, -3.59114, 180.349
-24.4748, -22.3383, 621.356
18.0193, -15.5192, 340.215
2.4531, 1.64464, 4.37308
-7.04605, -9.37952, 59.0263
0.323591, 13.9133, 13.8086
-8.84204, 0.0655189, 78.1161
18.456, 4.08145, 336.541
-5.1967, -16.231, 43.2367
-4.07466, -18.5054, 35.1082
0.246779, 20.9934, 20.9325
11.2546, 6.91559, 119.751
-22.606, -12.2178, 523.249
5.29586, -3.37617, 31.4223
11.1427, -21.0297, 145.189
-10.6359, -12.1094, 125.232
-11.5136, -0.908956, 133.473
-0.492517, 1.69602, 1.45345
2.85894, 4.30408, 3.86948
7.548, -1.91781, 58.8901
11.295, -1.59114, 129.169
-22.4748, -20.3383, 525.456
16.0193, -13.5192, 270.138
2.45545, 1.66403, 4.36519
-5.04605, -7.37952, 32.8421
2.32359, 13.4854, 8.08634
-6.84204, 1.80789, 45.0056
16.456, 2.08145, 268.717
-3.1967, -14.231, 24.4499
-2.07466, -16.5054, 20.8096
1.89374, 18.9934, 15.4072
9.25463, 5.30449, 80.3437
-20.606, -10.2178, 434.825
3.29586, -1.37617, 12.2389
9.14268, -19.0297, 102.618
-8.63589, -10.1094, 84.688
-9.54902, 1.09104, 90.0927
1.50748, 3.69602, 1.42351
4.15048, 2.84608, 14.3804
5.548, 0.082185, 30.6981
9.29504, -0.0168434, 86.4146
-20.4748, -18.3383, 437.557
14.0193, -11.5192, 208.06
2.86003, 3.66403, 4.51574
-3.50695, -5.37952, 17.6782
4.32359, 11.4854, 7.20802
-4.84204, 3.80789, 19.6374
14.456, 1.1997, 207.775
-1.1967, -12.231, 13.6631
-0.0746593, -14.5054, 14.5109
2.98913, 16.9934, 8.05854
7.25463, 3.30449, 49.3252
-18.606, -8.21783, 354.401
1.29586, 0.623829, 1.05543
7.38915, -17.0297, 71.6292
-6.63589, -8.10939, 52.1444
-7.76135, 3.09104, 57.1475
2.96548, 5.15402, 3.64007
2.15048, 4.15023, 0.474315
3.548, 2.08219, 10.5061
7.29504, 1.98316, 51.2345
-18.4748, -16.3383, 357.658
12.0193, -9.51921, 153.983
1.30505, 2.30554, 0.602385
-1.50695, -3.37952, 5.6504
5.38668, 9.48542, 19.531
-2.84204, 5.10049, 2.97668
12.456, 2.48633, 152.665
0.803299, -10.231, 10.8763
1.44418, -12.5054, 14.591
3.4859, 14.9934, 2.84195
5.25463, 2.97697, 24.6342
-16.606, -6.21783, 281.977
1.08624, 2.62383, 1.44391
5.38915, -15.0297, 44.0726
-4.63589, -6.10939, 27.6009
-5.76135, 5.09104, 28.1021
2.35203, 3.15402, 2.37802
0.692476, 5.10095, 4.62143
1.548, 4.08218, 1.68589
5.29504, 3.49039, 24.5471
-16.4748, -14.3383, 285.758
10.0193, -7.51921, 107.906
0.750994, 2.30841, 1.74441
0.493053, -1.37952, 1.62262
4.7847, 8.08129, 14.8121
-0.842036, 4.73733, 4.02831
10.456, 4.48633, 104.841
2.8033, -8.23104, 16.0895
3.06932, -10.5054, 19.9261
2.73289, 12.9934, 5.52473
